source,target
162403919,193560543
193560543,162403919
162403919,194633047
194633047,162403919
162403919,195080112
195080112,162403919
162403919,195138213
195138213,162403919
162403919,195335252
195335252,162403919
162403919,195601079
195601079,162403919
162403919,195778718
195778718,162403919
162403919,197636129
197636129,162403919
162403919,197816494
197816494,162403919
162403919,197848873
197848873,162403919
162403919,198183070
198183070,162403919
162403919,199069576
199069576,162403919
162403919,199301152
199301152,162403919
162403919,199345509
199345509,162403919
162403919,199823486
199823486,162403919
162403919,200054692
200054692,162403919
162403919,200550978
200550978,162403919
162403919,201053699
201053699,162403919
162403919,201057057
201057057,162403919
162403919,202216112
202216112,162403919
162403919,202595762
202595762,162403919
162403919,203040637
203040637,162403919
162403919,203256837
203256837,162403919
162403919,203489784
203489784,162403919
162403919,203595094
203595094,162403919
162403919,203635243
203635243,162403919
162403919,204197332
204197332,162403919
162403919,204201117
204201117,162403919
162403919,205046064
205046064,162403919
162403919,205843983
205843983,162403919
162403919,206161423
206161423,162403919
162403919,206168787
206168787,162403919
162403919,206627515
206627515,162403919
162403919,209561234
209561234,162403919
162403919,209734531
209734531,162403919
162403919,209956403
209956403,162403919
162403919,210016941
210016941,162403919
162403919,210105915
210105915,162403919
162403919,210689979
210689979,162403919
162403919,211090699
211090699,162403919
162403919,211399926
211399926,162403919
162403919,213155028
213155028,162403919
162403919,213268745
213268745,162403919
162403919,214142834
214142834,162403919
162403919,214185560
214185560,162403919
162403919,214672782
214672782,162403919
162403919,215002894
215002894,162403919
162403919,215006760
215006760,162403919
162403919,215101379
215101379,162403919
162403919,215164236
215164236,162403919
162403919,215386414
215386414,162403919
162403919,215823600
215823600,162403919
162403919,216537162
216537162,162403919
162403919,216628348
216628348,162403919
162403919,216684819
216684819,162403919
162403919,216716377
216716377,162403919
162403919,217563767
217563767,162403919
162403919,217765471
217765471,162403919
162403919,218846084
218846084,162403919
162403919,219014406
219014406,162403919
162403919,219243948
219243948,162403919
162403919,219676501
219676501,162403919
162403919,219777652
219777652,162403919
162403919,219849460
219849460,162403919
162403919,220325824
220325824,162403919
162403919,220587282
220587282,162403919
162403919,220824908
220824908,162403919
162403919,221587947
221587947,162403919
162403919,221672987
221672987,162403919
162403919,223037658
223037658,162403919
162403919,223054246
223054246,162403919
162403919,223476818
223476818,162403919
162403919,223532787
223532787,162403919
162403919,223783484
223783484,162403919
162403919,224798571
224798571,162403919
162403919,226136550
226136550,162403919
162403919,226404182
226404182,162403919
162403919,227044218
227044218,162403919
162403919,227409568
227409568,162403919
162403919,227535074
227535074,162403919
162403919,227831440
227831440,162403919
162403919,228573165
228573165,162403919
162403919,228831908
228831908,162403919
162403919,229512317
229512317,162403919
162403919,229552634
229552634,162403919
162403919,229912584
229912584,162403919
162403919,231305238
231305238,162403919
162403919,231402705
231402705,162403919
162403919,231564461
231564461,162403919
162403919,231578328
231578328,162403919
162403919,232054569
232054569,162403919
162403919,232440144
232440144,162403919
162403919,233310171
233310171,162403919
162403919,233984417
233984417,162403919
162403919,236160555
236160555,162403919
162403919,236191884
236191884,162403919
162403919,236603513
236603513,162403919
162403919,237618395
237618395,162403919
162403919,237751435
237751435,162403919
162403919,237839125
237839125,162403919
162403919,240733856
240733856,162403919
162403919,240870471
240870471,162403919
162403919,241471129
241471129,162403919
162403919,241876646
241876646,162403919
162403919,242628630
242628630,162403919
162403919,244175305
244175305,162403919
162403919,244378633
244378633,162403919
162403919,244487067
244487067,162403919
162403919,246522980
246522980,162403919
162403919,247096284
247096284,162403919
162403919,247772138
247772138,162403919
162403919,248614031
248614031,162403919
162403919,249922943
249922943,162403919
162403919,251559396
251559396,162403919
162403919,251646934
251646934,162403919
162403919,251870143
251870143,162403919
162403919,252090145
252090145,162403919
162403919,252559207
252559207,162403919
162403919,252927894
252927894,162403919
162403919,253470643
253470643,162403919
162403919,254644301
254644301,162403919
162403919,254859101
254859101,162403919
162403919,255440135
255440135,162403919
162403919,255793770
255793770,162403919
162403919,255864161
255864161,162403919
162403919,255864835
255864835,162403919
162403919,256479228
256479228,162403919
162403919,256884504
256884504,162403919
162403919,257481224
257481224,162403919
162403919,257833020
257833020,162403919
162403919,257842928
257842928,162403919
162403919,258584365
258584365,162403919
162403919,258797491
258797491,162403919
162403919,259373237
259373237,162403919
162403919,259884338
259884338,162403919
162403919,261006396
261006396,162403919
162403919,261149543
261149543,162403919
162403919,261248587
261248587,162403919
162403919,261283251
261283251,162403919
162403919,262136061
262136061,162403919
162403919,262184970
262184970,162403919
162403919,262260364
262260364,162403919
162403919,262421793
262421793,162403919
162403919,262834244
262834244,162403919
162403919,263419903
263419903,162403919
162403919,264109297
264109297,162403919
162403919,264617104
264617104,162403919
162403919,264677036
264677036,162403919
162403919,270832003
270832003,162403919
162403919,271914968
271914968,162403919
162403919,273088491
273088491,162403919
162403919,273152240
273152240,162403919
162403919,273195053
273195053,162403919
162403919,273734697
273734697,162403919
162403919,273857874
273857874,162403919
162403919,274553815
274553815,162403919
162403919,275393210
275393210,162403919
162403919,275976495
275976495,162403919
162403919,276418641
276418641,162403919
162403919,281077641
281077641,162403919
162403919,285763327
285763327,162403919
162403919,286247460
286247460,162403919
162403919,287010046
287010046,162403919
162403919,288700284
288700284,162403919
162403919,288909295
288909295,162403919
162403919,289067222
289067222,162403919
162403919,289305786
289305786,162403919
162403919,289621747
289621747,162403919
162403919,289962806
289962806,162403919
162403919,290307311
290307311,162403919
162403919,291099977
291099977,162403919
162403919,291231423
291231423,162403919
162403919,291933030
291933030,162403919
162403919,292739301
292739301,162403919
162403919,293243289
293243289,162403919
162403919,293632782
293632782,162403919
162403919,293648713
293648713,162403919
162403919,293651903
293651903,162403919
162403919,293811357
293811357,162403919
162403919,294597597
294597597,162403919
162403919,295066098
295066098,162403919
162403919,295864821
295864821,162403919
162403919,297041050
297041050,162403919
162403919,297178224
297178224,162403919
162403919,297886149
297886149,162403919
162403919,298386075
298386075,162403919
162403919,299945485
299945485,162403919
162403919,300842255
300842255,162403919
162403919,301338506
301338506,162403919
162403919,303393864
303393864,162403919
162403919,305606682
305606682,162403919
162403919,305837075
305837075,162403919
162403919,307009460
307009460,162403919
162403919,308391723
308391723,162403919
162403919,309854868
309854868,162403919
162403919,311077829
311077829,162403919
162403919,311447145
311447145,162403919
162403919,313436711
313436711,162403919
162403919,314120703
314120703,162403919
162403919,316851890
316851890,162403919
162403919,319147463
319147463,162403919
162403919,319365605
319365605,162403919
162403919,322585085
322585085,162403919
162403919,323209367
323209367,162403919
162403919,324281643
324281643,162403919
162403919,324393536
324393536,162403919
162403919,325311143
325311143,162403919
162403919,325431631
325431631,162403919
162403919,326002516
326002516,162403919
162403919,326345719
326345719,162403919
162403919,326603606
326603606,162403919
162403919,326863193
326863193,162403919
162403919,326949005
326949005,162403919
162403919,329280914
329280914,162403919
162403919,331956190
331956190,162403919
162403919,333196444
333196444,162403919
162403919,333346149
333346149,162403919
162403919,335108262
335108262,162403919
162403919,339422387
339422387,162403919
162403919,340779692
340779692,162403919
162403919,343957560
343957560,162403919
162403919,345789369
345789369,162403919
162403919,345923452
345923452,162403919
162403919,346825930
346825930,162403919
162403919,347746878
347746878,162403919
162403919,350980488
350980488,162403919
162403919,352165444
352165444,162403919
162403919,356443294
356443294,162403919
162403919,357165496
357165496,162403919
162403919,357937454
357937454,162403919
162403919,359096777
359096777,162403919
162403919,359223207
359223207,162403919
162403919,369287890
369287890,162403919
162403919,369615850
369615850,162403919
162403919,370566361
370566361,162403919
162403919,370712297
370712297,162403919
162403919,370804617
370804617,162403919
162403919,372365655
372365655,162403919
162403919,373553125
373553125,162403919
162403919,374968250
374968250,162403919
162403919,376003729
376003729,162403919
162403919,378355142
378355142,162403919
162403919,378716937
378716937,162403919
162403919,379865638
379865638,162403919
162403919,383167804
383167804,162403919
162403919,383317243
383317243,162403919
162403919,383562856
383562856,162403919
162403919,384256102
384256102,162403919
162403919,385891957
385891957,162403919
162403919,386360726
386360726,162403919
162403919,387552484
387552484,162403919
162403919,388772870
388772870,162403919
162403919,389379470
389379470,162403919
162403919,389641228
389641228,162403919
162403919,389946362
389946362,162403919
162403919,395623686
395623686,162403919
162403919,397748918
397748918,162403919
162403919,405752316
405752316,162403919
162403919,406339787
406339787,162403919
162403919,406554383
406554383,162403919
162403919,407021748
407021748,162403919
162403919,407038011
407038011,162403919
162403919,408167145
408167145,162403919
162403919,409186079
409186079,162403919
162403919,414402120
414402120,162403919
162403919,416482410
416482410,162403919
162403919,418103451
418103451,162403919
162403919,419807304
419807304,162403919
162403919,426592564
426592564,162403919
162403919,427397607
427397607,162403919
162403919,428198402
428198402,162403919
162403919,429558002
429558002,162403919
162403919,437368694
437368694,162403919
162403919,437580777
437580777,162403919
162403919,437850439
437850439,162403919
162403919,438710432
438710432,162403919
162403919,441150959
441150959,162403919
162403919,442946588
442946588,162403919
162403919,445344846
445344846,162403919
162403919,447807025
447807025,162403919
162403919,448869615
448869615,162403919
162403919,450472301
450472301,162403919
162403919,451447344
451447344,162403919
162403919,452389964
452389964,162403919
162403919,453186299
453186299,162403919
162403919,455215851
455215851,162403919
162403919,455851395
455851395,162403919
162403919,458156420
458156420,162403919
162403919,458925552
458925552,162403919
162403919,459325695
459325695,162403919
162403919,460899474
460899474,162403919
162403919,463638756
463638756,162403919
162403919,468943973
468943973,162403919
162403919,469409580
469409580,162403919
162403919,469791321
469791321,162403919
162403919,470727004
470727004,162403919
162403919,473915330
473915330,162403919
162403919,475946088
475946088,162403919
162403919,476552708
476552708,162403919
162403919,477192408
477192408,162403919
162403919,478680054
478680054,162403919
162403919,479473174
479473174,162403919
162403919,482792943
482792943,162403919
162403919,483989669
483989669,162403919
162403919,484066107
484066107,162403919
162403919,484386296
484386296,162403919
162403919,485732315
485732315,162403919
162403919,487522209
487522209,162403919
162403919,487972006
487972006,162403919
